2024-01-05 10:26:15,419 INFO    StreamThr :88773 [internal.py:wandb_internal():86] W&B internal server running at pid: 88773, started at: 2024-01-05 10:26:15.418656
2024-01-05 10:26:18,894 INFO    SenderThread:88773 [sender.py:send_run():1010] updated run: te3fgfe1
2024-01-05 10:26:18,943 INFO    Thread-12 :88773 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/config.yaml
2024-01-05 10:26:18,943 INFO    Thread-12 :88773 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/conda-environment.yaml
2024-01-05 10:26:18,943 INFO    Thread-12 :88773 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/output.log
2024-01-05 10:26:18,943 INFO    Thread-12 :88773 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/wandb-metadata.json
2024-01-05 10:26:19,124 INFO    wandb-upload_0:88773 [upload_job.py:push():131] Uploaded file /tmp/tmpx_1jhsxfwandb/btaz5jib-wandb-metadata.json
2024-01-05 10:26:20,896 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: status_report
2024-01-05 10:26:20,944 INFO    Thread-12 :88773 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/output.log
2024-01-05 10:26:25,896 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: status_report
2024-01-05 10:26:30,896 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: status_report
2024-01-05 10:26:33,388 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: stop_status
2024-01-05 10:26:33,388 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-05 10:26:33,388 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: stop_status
2024-01-05 10:26:36,652 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: status_report
2024-01-05 10:26:40,675 DEBUG   SenderThread:88773 [sender.py:send():382] send: exit
2024-01-05 10:26:40,675 INFO    SenderThread:88773 [sender.py:send_exit():589] handling exit code: 255
2024-01-05 10:26:40,675 INFO    SenderThread:88773 [sender.py:send_exit():591] handling runtime: 24
2024-01-05 10:26:40,677 INFO    SenderThread:88773 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-05 10:26:40,677 INFO    SenderThread:88773 [sender.py:send_exit():597] send defer
2024-01-05 10:26:40,677 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: defer
2024-01-05 10:26:40,677 INFO    HandlerThread:88773 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-05 10:26:40,677 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: defer
2024-01-05 10:26:40,677 INFO    SenderThread:88773 [sender.py:send_request_defer():613] handle sender defer: 0
2024-01-05 10:26:40,677 INFO    SenderThread:88773 [sender.py:transition_state():617] send defer: 1
2024-01-05 10:26:40,677 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: defer
2024-01-05 10:26:40,677 INFO    HandlerThread:88773 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-05 10:26:40,677 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: defer
2024-01-05 10:26:40,677 INFO    SenderThread:88773 [sender.py:send_request_defer():613] handle sender defer: 1
2024-01-05 10:26:40,677 INFO    SenderThread:88773 [sender.py:transition_state():617] send defer: 2
2024-01-05 10:26:40,677 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: defer
2024-01-05 10:26:40,677 INFO    HandlerThread:88773 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-05 10:26:40,678 INFO    HandlerThread:88773 [system_monitor.py:finish():203] Stopping system monitor
2024-01-05 10:26:40,678 DEBUG   SystemMonitor:88773 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-05 10:26:40,678 DEBUG   SystemMonitor:88773 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-05 10:26:40,678 INFO    HandlerThread:88773 [interfaces.py:finish():202] Joined cpu monitor
2024-01-05 10:26:40,678 DEBUG   SystemMonitor:88773 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-05 10:26:40,678 INFO    HandlerThread:88773 [interfaces.py:finish():202] Joined disk monitor
2024-01-05 10:26:40,714 INFO    HandlerThread:88773 [interfaces.py:finish():202] Joined gpu monitor
2024-01-05 10:26:40,714 INFO    HandlerThread:88773 [interfaces.py:finish():202] Joined memory monitor
2024-01-05 10:26:40,715 INFO    HandlerThread:88773 [interfaces.py:finish():202] Joined network monitor
2024-01-05 10:26:40,715 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: defer
2024-01-05 10:26:40,715 INFO    SenderThread:88773 [sender.py:send_request_defer():613] handle sender defer: 2
2024-01-05 10:26:40,715 INFO    SenderThread:88773 [sender.py:transition_state():617] send defer: 3
2024-01-05 10:26:40,715 DEBUG   SenderThread:88773 [sender.py:send():382] send: stats
2024-01-05 10:26:40,715 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: defer
2024-01-05 10:26:40,715 INFO    HandlerThread:88773 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-05 10:26:40,715 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: defer
2024-01-05 10:26:40,715 INFO    SenderThread:88773 [sender.py:send_request_defer():613] handle sender defer: 3
2024-01-05 10:26:40,715 INFO    SenderThread:88773 [sender.py:transition_state():617] send defer: 4
2024-01-05 10:26:40,715 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: defer
2024-01-05 10:26:40,715 INFO    HandlerThread:88773 [handler.py:handle_request_defer():172] handle defer: 4
2024-01-05 10:26:40,715 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: defer
2024-01-05 10:26:40,715 INFO    SenderThread:88773 [sender.py:send_request_defer():613] handle sender defer: 4
2024-01-05 10:26:40,715 INFO    SenderThread:88773 [sender.py:transition_state():617] send defer: 5
2024-01-05 10:26:40,716 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: defer
2024-01-05 10:26:40,716 INFO    HandlerThread:88773 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-05 10:26:40,716 DEBUG   SenderThread:88773 [sender.py:send():382] send: summary
2024-01-05 10:26:40,716 INFO    SenderThread:88773 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-05 10:26:40,716 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: defer
2024-01-05 10:26:40,716 INFO    SenderThread:88773 [sender.py:send_request_defer():613] handle sender defer: 5
2024-01-05 10:26:40,716 INFO    SenderThread:88773 [sender.py:transition_state():617] send defer: 6
2024-01-05 10:26:40,716 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: defer
2024-01-05 10:26:40,716 INFO    HandlerThread:88773 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-05 10:26:40,716 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: defer
2024-01-05 10:26:40,716 INFO    SenderThread:88773 [sender.py:send_request_defer():613] handle sender defer: 6
2024-01-05 10:26:40,718 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: status_report
2024-01-05 10:26:40,954 INFO    Thread-12 :88773 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/wandb-summary.json
2024-01-05 10:26:40,995 INFO    SenderThread:88773 [sender.py:transition_state():617] send defer: 7
2024-01-05 10:26:40,995 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: defer
2024-01-05 10:26:40,995 INFO    HandlerThread:88773 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-05 10:26:40,996 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: defer
2024-01-05 10:26:40,996 INFO    SenderThread:88773 [sender.py:send_request_defer():613] handle sender defer: 7
2024-01-05 10:26:41,675 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-05 10:26:41,955 INFO    Thread-12 :88773 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/config.yaml
2024-01-05 10:26:42,956 INFO    Thread-12 :88773 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/output.log
2024-01-05 10:26:44,636 INFO    SenderThread:88773 [sender.py:transition_state():617] send defer: 8
2024-01-05 10:26:44,636 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: poll_exit
2024-01-05 10:26:44,636 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: defer
2024-01-05 10:26:44,636 INFO    HandlerThread:88773 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-05 10:26:44,637 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: defer
2024-01-05 10:26:44,637 INFO    SenderThread:88773 [sender.py:send_request_defer():613] handle sender defer: 8
2024-01-05 10:26:44,637 INFO    SenderThread:88773 [job_builder.py:build():298] Attempting to build job artifact
2024-01-05 10:26:44,637 INFO    SenderThread:88773 [job_builder.py:_get_source_type():428] is repo sourced job
2024-01-05 10:26:44,653 INFO    SenderThread:88773 [job_builder.py:build():404] adding wandb-job metadata file
2024-01-05 10:26:44,664 INFO    SenderThread:88773 [sender.py:transition_state():617] send defer: 9
2024-01-05 10:26:44,664 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: defer
2024-01-05 10:26:44,664 DEBUG   SenderThread:88773 [sender.py:send():382] send: artifact
2024-01-05 10:26:44,664 INFO    HandlerThread:88773 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-05 10:26:44,958 INFO    Thread-12 :88773 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/output.log
2024-01-05 10:26:46,247 INFO    wandb-upload_0:88773 [upload_job.py:push():86] Skipped uploading /home/cal314-1/.local/share/wandb/artifacts/staging/tmp655_9s4x
2024-01-05 10:26:46,658 INFO    wandb-upload_1:88773 [upload_job.py:push():89] Uploaded file /home/cal314-1/.local/share/wandb/artifacts/staging/tmpmhz2pk7n
2024-01-05 10:26:46,677 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: keepalive
2024-01-05 10:26:47,995 INFO    SenderThread:88773 [sender.py:send_artifact():1470] sent artifact job-https___github.com_marcin-jankowskii_noisy_labels.git_Kod_train.py - {'id': 'QXJ0aWZhY3Q6NjgyMzU3OTI1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyNDYxNDY2Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjgyMzU1NjM1', 'versionIndex': 3}}}
2024-01-05 10:26:47,995 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: defer
2024-01-05 10:26:47,995 INFO    SenderThread:88773 [sender.py:send_request_defer():613] handle sender defer: 9
2024-01-05 10:26:47,995 INFO    SenderThread:88773 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-05 10:26:48,960 INFO    SenderThread:88773 [dir_watcher.py:finish():388] scan: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files
2024-01-05 10:26:48,960 INFO    SenderThread:88773 [dir_watcher.py:finish():402] scan save: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/conda-environment.yaml conda-environment.yaml
2024-01-05 10:26:48,961 INFO    SenderThread:88773 [dir_watcher.py:finish():402] scan save: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/config.yaml config.yaml
2024-01-05 10:26:48,963 INFO    SenderThread:88773 [dir_watcher.py:finish():402] scan save: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/output.log output.log
2024-01-05 10:26:48,965 INFO    SenderThread:88773 [dir_watcher.py:finish():402] scan save: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/requirements.txt requirements.txt
2024-01-05 10:26:48,965 INFO    SenderThread:88773 [dir_watcher.py:finish():402] scan save: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/wandb-metadata.json wandb-metadata.json
2024-01-05 10:26:48,965 INFO    SenderThread:88773 [dir_watcher.py:finish():402] scan save: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/wandb-summary.json wandb-summary.json
2024-01-05 10:26:48,969 INFO    SenderThread:88773 [sender.py:transition_state():617] send defer: 10
2024-01-05 10:26:48,969 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: defer
2024-01-05 10:26:48,970 INFO    HandlerThread:88773 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-05 10:26:48,971 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: defer
2024-01-05 10:26:48,971 INFO    SenderThread:88773 [sender.py:send_request_defer():613] handle sender defer: 10
2024-01-05 10:26:48,971 INFO    SenderThread:88773 [file_pusher.py:finish():175] shutting down file pusher
2024-01-05 10:26:49,409 INFO    wandb-upload_0:88773 [upload_job.py:push():131] Uploaded file /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/conda-environment.yaml
2024-01-05 10:26:49,446 INFO    wandb-upload_1:88773 [upload_job.py:push():131] Uploaded file /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/config.yaml
2024-01-05 10:26:49,627 INFO    wandb-upload_3:88773 [upload_job.py:push():131] Uploaded file /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/requirements.txt
2024-01-05 10:26:49,628 INFO    wandb-upload_4:88773 [upload_job.py:push():131] Uploaded file /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/wandb-summary.json
2024-01-05 10:26:49,633 INFO    wandb-upload_2:88773 [upload_job.py:push():131] Uploaded file /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/files/output.log
2024-01-05 10:26:49,833 INFO    Thread-11 (_thread_body):88773 [sender.py:transition_state():617] send defer: 11
2024-01-05 10:26:49,834 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: defer
2024-01-05 10:26:49,834 INFO    HandlerThread:88773 [handler.py:handle_request_defer():172] handle defer: 11
2024-01-05 10:26:49,834 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: defer
2024-01-05 10:26:49,834 INFO    SenderThread:88773 [sender.py:send_request_defer():613] handle sender defer: 11
2024-01-05 10:26:49,834 INFO    SenderThread:88773 [file_pusher.py:join():181] waiting for file pusher
2024-01-05 10:26:49,834 INFO    SenderThread:88773 [sender.py:transition_state():617] send defer: 12
2024-01-05 10:26:49,835 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: defer
2024-01-05 10:26:49,835 INFO    HandlerThread:88773 [handler.py:handle_request_defer():172] handle defer: 12
2024-01-05 10:26:49,835 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: status_report
2024-01-05 10:26:49,835 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: defer
2024-01-05 10:26:49,835 INFO    SenderThread:88773 [sender.py:send_request_defer():613] handle sender defer: 12
2024-01-05 10:26:49,835 INFO    SenderThread:88773 [file_stream.py:finish():595] file stream finish called
2024-01-05 10:26:50,043 INFO    SenderThread:88773 [file_stream.py:finish():599] file stream finish is done
2024-01-05 10:26:50,043 INFO    SenderThread:88773 [sender.py:transition_state():617] send defer: 13
2024-01-05 10:26:50,043 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: defer
2024-01-05 10:26:50,043 INFO    HandlerThread:88773 [handler.py:handle_request_defer():172] handle defer: 13
2024-01-05 10:26:50,044 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: defer
2024-01-05 10:26:50,044 INFO    SenderThread:88773 [sender.py:send_request_defer():613] handle sender defer: 13
2024-01-05 10:26:50,044 INFO    SenderThread:88773 [sender.py:transition_state():617] send defer: 14
2024-01-05 10:26:50,044 DEBUG   SenderThread:88773 [sender.py:send():382] send: final
2024-01-05 10:26:50,044 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: defer
2024-01-05 10:26:50,044 DEBUG   SenderThread:88773 [sender.py:send():382] send: footer
2024-01-05 10:26:50,044 INFO    HandlerThread:88773 [handler.py:handle_request_defer():172] handle defer: 14
2024-01-05 10:26:50,045 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: defer
2024-01-05 10:26:50,045 INFO    SenderThread:88773 [sender.py:send_request_defer():613] handle sender defer: 14
2024-01-05 10:26:50,045 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-05 10:26:50,045 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: server_info
2024-01-05 10:26:50,046 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: get_summary
2024-01-05 10:26:50,046 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: sampled_history
2024-01-05 10:26:50,046 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: poll_exit
2024-01-05 10:26:50,046 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-05 10:26:50,046 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: server_info
2024-01-05 10:26:50,048 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: job_info
2024-01-05 10:26:50,304 DEBUG   SenderThread:88773 [sender.py:send_request():409] send_request: job_info
2024-01-05 10:26:50,304 INFO    MainThread:88773 [wandb_run.py:_footer_history_summary_info():3837] rendering history
2024-01-05 10:26:50,304 INFO    MainThread:88773 [wandb_run.py:_footer_history_summary_info():3869] rendering summary
2024-01-05 10:26:50,304 INFO    MainThread:88773 [wandb_run.py:_footer_sync_info():3796] logging synced files
2024-01-05 10:26:50,304 DEBUG   HandlerThread:88773 [handler.py:handle_request():146] handle_request: shutdown
2024-01-05 10:26:50,305 INFO    HandlerThread:88773 [handler.py:finish():866] shutting down handler
2024-01-05 10:26:51,049 INFO    WriterThread:88773 [datastore.py:close():294] close: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240105_102615-te3fgfe1/run-te3fgfe1.wandb
2024-01-05 10:26:51,304 INFO    SenderThread:88773 [sender.py:finish():1548] shutting down sender
2024-01-05 10:26:51,305 INFO    SenderThread:88773 [file_pusher.py:finish():175] shutting down file pusher
2024-01-05 10:26:51,305 INFO    SenderThread:88773 [file_pusher.py:join():181] waiting for file pusher
