2024-02-15 15:04:56,798 INFO    StreamThr :54245 [internal.py:wandb_internal():86] W&B internal server running at pid: 54245, started at: 2024-02-15 15:04:56.797523
2024-02-15 15:04:59,370 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-15 15:04:59,678 DEBUG   SenderThread:54245 [sender.py:send():382] send: telemetry
2024-02-15 15:04:59,678 DEBUG   SenderThread:54245 [sender.py:send():382] send: telemetry
2024-02-15 15:04:59,678 DEBUG   SenderThread:54245 [sender.py:send():382] send: run
2024-02-15 15:04:59,920 INFO    SenderThread:54245 [sender.py:send_run():1010] updated run: osc9kezf
2024-02-15 15:05:00,157 INFO    wandb-upload_0:54245 [upload_job.py:push():131] Uploaded file /tmp/tmpe2tkic18wandb/u59yejy5-wandb-metadata.json
2024-02-15 15:05:00,255 INFO    Thread-13 :54245 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/config.yaml
2024-02-15 15:05:00,256 INFO    Thread-13 :54245 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/conda-environment.yaml
2024-02-15 15:05:00,256 INFO    Thread-13 :54245 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/wandb-metadata.json
2024-02-15 15:05:00,256 INFO    Thread-13 :54245 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/requirements.txt
2024-02-15 15:05:00,256 INFO    Thread-13 :54245 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/output.log
2024-02-15 15:05:01,922 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: status_report
2024-02-15 15:05:02,256 INFO    Thread-13 :54245 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/output.log
2024-02-15 15:05:06,922 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: status_report
2024-02-15 15:05:11,922 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: status_report
2024-02-15 15:05:14,161 DEBUG   SenderThread:54245 [sender.py:send():382] send: exit
2024-02-15 15:05:14,161 INFO    SenderThread:54245 [sender.py:send_exit():589] handling exit code: 255
2024-02-15 15:05:14,161 INFO    SenderThread:54245 [sender.py:send_exit():591] handling runtime: 16
2024-02-15 15:05:14,162 INFO    SenderThread:54245 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-15 15:05:14,162 INFO    SenderThread:54245 [sender.py:send_exit():597] send defer
2024-02-15 15:05:14,162 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: defer
2024-02-15 15:05:14,163 INFO    HandlerThread:54245 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-15 15:05:14,163 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: defer
2024-02-15 15:05:14,163 INFO    SenderThread:54245 [sender.py:send_request_defer():613] handle sender defer: 0
2024-02-15 15:05:14,163 INFO    SenderThread:54245 [sender.py:transition_state():617] send defer: 1
2024-02-15 15:05:14,163 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: defer
2024-02-15 15:05:14,163 INFO    HandlerThread:54245 [handler.py:handle_request_defer():172] handle defer: 1
2024-02-15 15:05:14,163 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: defer
2024-02-15 15:05:14,163 INFO    SenderThread:54245 [sender.py:send_request_defer():613] handle sender defer: 1
2024-02-15 15:05:14,163 INFO    SenderThread:54245 [sender.py:transition_state():617] send defer: 2
2024-02-15 15:05:14,163 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: defer
2024-02-15 15:05:14,163 INFO    HandlerThread:54245 [handler.py:handle_request_defer():172] handle defer: 2
2024-02-15 15:05:14,163 INFO    HandlerThread:54245 [system_monitor.py:finish():203] Stopping system monitor
2024-02-15 15:05:14,163 DEBUG   SystemMonitor:54245 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-15 15:05:14,164 DEBUG   SystemMonitor:54245 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-15 15:05:14,164 INFO    HandlerThread:54245 [interfaces.py:finish():202] Joined cpu monitor
2024-02-15 15:05:14,164 DEBUG   SystemMonitor:54245 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-15 15:05:14,164 INFO    HandlerThread:54245 [interfaces.py:finish():202] Joined disk monitor
2024-02-15 15:05:14,204 INFO    HandlerThread:54245 [interfaces.py:finish():202] Joined gpu monitor
2024-02-15 15:05:14,205 INFO    HandlerThread:54245 [interfaces.py:finish():202] Joined memory monitor
2024-02-15 15:05:14,205 INFO    HandlerThread:54245 [interfaces.py:finish():202] Joined network monitor
2024-02-15 15:05:14,205 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: defer
2024-02-15 15:05:14,205 INFO    SenderThread:54245 [sender.py:send_request_defer():613] handle sender defer: 2
2024-02-15 15:05:14,205 INFO    SenderThread:54245 [sender.py:transition_state():617] send defer: 3
2024-02-15 15:05:14,205 DEBUG   SenderThread:54245 [sender.py:send():382] send: stats
2024-02-15 15:05:14,205 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: defer
2024-02-15 15:05:14,205 INFO    HandlerThread:54245 [handler.py:handle_request_defer():172] handle defer: 3
2024-02-15 15:05:14,205 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: defer
2024-02-15 15:05:14,205 INFO    SenderThread:54245 [sender.py:send_request_defer():613] handle sender defer: 3
2024-02-15 15:05:14,205 INFO    SenderThread:54245 [sender.py:transition_state():617] send defer: 4
2024-02-15 15:05:14,206 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: defer
2024-02-15 15:05:14,206 INFO    HandlerThread:54245 [handler.py:handle_request_defer():172] handle defer: 4
2024-02-15 15:05:14,206 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: defer
2024-02-15 15:05:14,206 INFO    SenderThread:54245 [sender.py:send_request_defer():613] handle sender defer: 4
2024-02-15 15:05:14,206 INFO    SenderThread:54245 [sender.py:transition_state():617] send defer: 5
2024-02-15 15:05:14,206 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: defer
2024-02-15 15:05:14,206 INFO    HandlerThread:54245 [handler.py:handle_request_defer():172] handle defer: 5
2024-02-15 15:05:14,206 DEBUG   SenderThread:54245 [sender.py:send():382] send: summary
2024-02-15 15:05:14,206 INFO    SenderThread:54245 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-15 15:05:14,206 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: defer
2024-02-15 15:05:14,206 INFO    SenderThread:54245 [sender.py:send_request_defer():613] handle sender defer: 5
2024-02-15 15:05:14,206 INFO    SenderThread:54245 [sender.py:transition_state():617] send defer: 6
2024-02-15 15:05:14,206 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: defer
2024-02-15 15:05:14,206 INFO    HandlerThread:54245 [handler.py:handle_request_defer():172] handle defer: 6
2024-02-15 15:05:14,207 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: defer
2024-02-15 15:05:14,207 INFO    SenderThread:54245 [sender.py:send_request_defer():613] handle sender defer: 6
2024-02-15 15:05:14,208 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: status_report
2024-02-15 15:05:14,267 INFO    Thread-13 :54245 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/wandb-summary.json
2024-02-15 15:05:14,386 INFO    SenderThread:54245 [sender.py:transition_state():617] send defer: 7
2024-02-15 15:05:14,386 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: defer
2024-02-15 15:05:14,386 INFO    HandlerThread:54245 [handler.py:handle_request_defer():172] handle defer: 7
2024-02-15 15:05:14,386 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: defer
2024-02-15 15:05:14,386 INFO    SenderThread:54245 [sender.py:send_request_defer():613] handle sender defer: 7
2024-02-15 15:05:15,161 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-15 15:05:15,268 INFO    Thread-13 :54245 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/config.yaml
2024-02-15 15:05:15,930 INFO    SenderThread:54245 [sender.py:transition_state():617] send defer: 8
2024-02-15 15:05:15,930 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: poll_exit
2024-02-15 15:05:15,930 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: defer
2024-02-15 15:05:15,931 INFO    HandlerThread:54245 [handler.py:handle_request_defer():172] handle defer: 8
2024-02-15 15:05:15,931 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: defer
2024-02-15 15:05:15,931 INFO    SenderThread:54245 [sender.py:send_request_defer():613] handle sender defer: 8
2024-02-15 15:05:15,931 INFO    SenderThread:54245 [job_builder.py:build():296] Attempting to build job artifact
2024-02-15 15:05:15,934 INFO    SenderThread:54245 [job_builder.py:_get_source_type():426] is repo sourced job
2024-02-15 15:05:15,958 INFO    SenderThread:54245 [job_builder.py:build():402] adding wandb-job metadata file
2024-02-15 15:05:15,974 INFO    SenderThread:54245 [sender.py:transition_state():617] send defer: 9
2024-02-15 15:05:15,974 DEBUG   SenderThread:54245 [sender.py:send():382] send: artifact
2024-02-15 15:05:15,974 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: defer
2024-02-15 15:05:15,976 INFO    HandlerThread:54245 [handler.py:handle_request_defer():172] handle defer: 9
2024-02-15 15:05:16,162 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-15 15:05:16,269 INFO    Thread-13 :54245 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/output.log
2024-02-15 15:05:16,783 INFO    SenderThread:54245 [sender.py:send_artifact():1494] sent artifact job-https___github.com_marcin-jankowskii_noisy_labels.git_Kod_train.py - {'id': 'QXJ0aWZhY3Q6NzIxOTU1MDQ5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyNDYxNDY2Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzIyMDcwMjIx', 'versionIndex': 25}}}
2024-02-15 15:05:16,783 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: defer
2024-02-15 15:05:16,783 INFO    SenderThread:54245 [sender.py:send_request_defer():613] handle sender defer: 9
2024-02-15 15:05:16,783 INFO    SenderThread:54245 [dir_watcher.py:finish():358] shutting down directory watcher
2024-02-15 15:05:17,271 INFO    SenderThread:54245 [dir_watcher.py:finish():388] scan: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files
2024-02-15 15:05:17,271 INFO    SenderThread:54245 [dir_watcher.py:finish():402] scan save: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/conda-environment.yaml conda-environment.yaml
2024-02-15 15:05:17,272 INFO    SenderThread:54245 [dir_watcher.py:finish():402] scan save: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/config.yaml config.yaml
2024-02-15 15:05:17,274 INFO    SenderThread:54245 [dir_watcher.py:finish():402] scan save: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/output.log output.log
2024-02-15 15:05:17,276 INFO    SenderThread:54245 [dir_watcher.py:finish():402] scan save: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/requirements.txt requirements.txt
2024-02-15 15:05:17,279 INFO    SenderThread:54245 [dir_watcher.py:finish():402] scan save: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/wandb-metadata.json wandb-metadata.json
2024-02-15 15:05:17,279 INFO    SenderThread:54245 [dir_watcher.py:finish():402] scan save: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/wandb-summary.json wandb-summary.json
2024-02-15 15:05:17,281 INFO    SenderThread:54245 [sender.py:transition_state():617] send defer: 10
2024-02-15 15:05:17,281 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: poll_exit
2024-02-15 15:05:17,281 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: defer
2024-02-15 15:05:17,283 INFO    HandlerThread:54245 [handler.py:handle_request_defer():172] handle defer: 10
2024-02-15 15:05:17,283 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: defer
2024-02-15 15:05:17,283 INFO    SenderThread:54245 [sender.py:send_request_defer():613] handle sender defer: 10
2024-02-15 15:05:17,283 INFO    SenderThread:54245 [file_pusher.py:finish():172] shutting down file pusher
2024-02-15 15:05:17,654 INFO    wandb-upload_1:54245 [upload_job.py:push():131] Uploaded file /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/config.yaml
2024-02-15 15:05:17,725 INFO    wandb-upload_0:54245 [upload_job.py:push():131] Uploaded file /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/conda-environment.yaml
2024-02-15 15:05:17,808 INFO    wandb-upload_4:54245 [upload_job.py:push():131] Uploaded file /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/wandb-summary.json
2024-02-15 15:05:17,823 INFO    wandb-upload_2:54245 [upload_job.py:push():131] Uploaded file /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/output.log
2024-02-15 15:05:17,823 INFO    wandb-upload_3:54245 [upload_job.py:push():131] Uploaded file /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/files/requirements.txt
2024-02-15 15:05:18,024 INFO    Thread-12 (_thread_body):54245 [sender.py:transition_state():617] send defer: 11
2024-02-15 15:05:18,024 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: defer
2024-02-15 15:05:18,024 INFO    HandlerThread:54245 [handler.py:handle_request_defer():172] handle defer: 11
2024-02-15 15:05:18,024 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: defer
2024-02-15 15:05:18,024 INFO    SenderThread:54245 [sender.py:send_request_defer():613] handle sender defer: 11
2024-02-15 15:05:18,024 INFO    SenderThread:54245 [file_pusher.py:join():178] waiting for file pusher
2024-02-15 15:05:18,025 INFO    SenderThread:54245 [sender.py:transition_state():617] send defer: 12
2024-02-15 15:05:18,025 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: defer
2024-02-15 15:05:18,025 INFO    HandlerThread:54245 [handler.py:handle_request_defer():172] handle defer: 12
2024-02-15 15:05:18,025 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: defer
2024-02-15 15:05:18,025 INFO    SenderThread:54245 [sender.py:send_request_defer():613] handle sender defer: 12
2024-02-15 15:05:18,025 INFO    SenderThread:54245 [file_stream.py:finish():595] file stream finish called
2024-02-15 15:05:18,163 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-15 15:05:18,192 INFO    SenderThread:54245 [file_stream.py:finish():599] file stream finish is done
2024-02-15 15:05:18,192 INFO    SenderThread:54245 [sender.py:transition_state():617] send defer: 13
2024-02-15 15:05:18,192 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: poll_exit
2024-02-15 15:05:18,192 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: defer
2024-02-15 15:05:18,193 INFO    HandlerThread:54245 [handler.py:handle_request_defer():172] handle defer: 13
2024-02-15 15:05:18,193 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: defer
2024-02-15 15:05:18,193 INFO    SenderThread:54245 [sender.py:send_request_defer():613] handle sender defer: 13
2024-02-15 15:05:18,193 INFO    SenderThread:54245 [sender.py:transition_state():617] send defer: 14
2024-02-15 15:05:18,193 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: defer
2024-02-15 15:05:18,193 DEBUG   SenderThread:54245 [sender.py:send():382] send: final
2024-02-15 15:05:18,193 INFO    HandlerThread:54245 [handler.py:handle_request_defer():172] handle defer: 14
2024-02-15 15:05:18,193 DEBUG   SenderThread:54245 [sender.py:send():382] send: footer
2024-02-15 15:05:18,193 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: defer
2024-02-15 15:05:18,193 INFO    SenderThread:54245 [sender.py:send_request_defer():613] handle sender defer: 14
2024-02-15 15:05:18,194 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-15 15:05:18,194 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-15 15:05:18,194 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: server_info
2024-02-15 15:05:18,194 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: poll_exit
2024-02-15 15:05:18,194 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: get_summary
2024-02-15 15:05:18,194 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: poll_exit
2024-02-15 15:05:18,194 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: sampled_history
2024-02-15 15:05:18,194 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: server_info
2024-02-15 15:05:18,195 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-15 15:05:18,196 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: job_info
2024-02-15 15:05:18,350 DEBUG   SenderThread:54245 [sender.py:send_request():409] send_request: job_info
2024-02-15 15:05:18,350 INFO    MainThread:54245 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-02-15 15:05:18,351 INFO    MainThread:54245 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-02-15 15:05:18,351 INFO    MainThread:54245 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-02-15 15:05:18,351 DEBUG   HandlerThread:54245 [handler.py:handle_request():146] handle_request: shutdown
2024-02-15 15:05:18,351 INFO    HandlerThread:54245 [handler.py:finish():869] shutting down handler
2024-02-15 15:05:19,197 INFO    WriterThread:54245 [datastore.py:close():296] close: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240215_150456-osc9kezf/run-osc9kezf.wandb
2024-02-15 15:05:19,351 INFO    SenderThread:54245 [sender.py:finish():1572] shutting down sender
2024-02-15 15:05:19,351 INFO    SenderThread:54245 [file_pusher.py:finish():172] shutting down file pusher
2024-02-15 15:05:19,351 INFO    SenderThread:54245 [file_pusher.py:join():178] waiting for file pusher
